Credit_ID,Customer_ID,Credit_Score,Credit_Rating,Risk_Category,Credit_Check_Date
839069,139069,658,Fair,Medium,2026-01-01
839070,139070,532,Poor,High,2026-01-01
839071,139071,621,Poor,Medium,2026-01-01
839072,139072,613,Poor,Medium,2026-01-01
839073,139073,720,Good,Low,2026-01-01
839074,139074,621,Poor,Medium,2026-01-01
839075,139075,566,Poor,High,2026-01-01
839076,139076,681,Fair,Medium,2026-01-01
839077,139077,657,Fair,Medium,2026-01-01
839078,139078,550,Poor,High,2026-01-01
839079,139079,730,Good,Low,2026-01-01
839080,139080,741,Good,Low,2026-01-01
839081,139081,630,Poor,Medium,2026-01-01
839082,139082,550,Poor,High,2026-01-01
839083,139083,609,Poor,Medium,2026-01-01
839084,139084,692,Fair,Medium,2026-01-01
839085,139085,575,Poor,High,2026-01-01
839086,139086,667,Fair,Medium,2026-01-01
839087,139087,705,Good,Low,2026-01-01
839088,139088,756,Excellent,Low,2026-01-01
839089,139089,733,Good,Low,2026-01-01
839090,139090,591,Poor,High,2026-01-01
839091,139091,719,Good,Low,2026-01-01
839092,139092,724,Good,Low,2026-01-01
839093,139093,578,Poor,High,2026-01-01
839094,139094,649,Poor,Medium,2026-01-01
839095,139095,724,Good,Low,2026-01-01
839096,139096,584,Poor,High,2026-01-01
839097,139097,679,Fair,Medium,2026-01-01
839098,139098,741,Good,Low,2026-01-01
839099,139099,761,Excellent,Low,2026-01-01
839100,139100,664,Fair,Medium,2026-01-01
839101,139101,732,Good,Low,2026-01-01
839102,139102,669,Fair,Medium,2026-01-01
839103,139103,701,Good,Low,2026-01-01
839104,139104,624,Poor,Medium,2026-01-01
839105,139105,754,Excellent,Low,2026-01-01
839106,139106,753,Excellent,Low,2026-01-01
839107,139107,735,Good,Low,2026-01-01
839108,139108,701,Good,Low,2026-01-01
839109,139109,784,Excellent,Low,2026-01-01
839110,139110,748,Good,Low,2026-01-01
839111,139111,748,Good,Low,2026-01-01
839112,139112,755,Excellent,Low,2026-01-01
839113,139113,729,Good,Low,2026-01-01
839114,139114,615,Poor,Medium,2026-01-01
839115,139115,662,Fair,Medium,2026-01-01
839116,139116,570,Poor,High,2026-01-01
839117,139117,732,Good,Low,2026-01-01
839118,139118,798,Excellent,Low,2026-01-01
839119,139119,646,Poor,Medium,2026-01-01
839120,139120,793,Excellent,Low,2026-01-01
839121,139121,775,Excellent,Low,2026-01-01
839122,139122,593,Poor,High,2026-01-01
839123,139123,624,Poor,Medium,2026-01-01
839124,139124,752,Excellent,Low,2026-01-01
839125,139125,692,Fair,Medium,2026-01-01
839126,139126,660,Fair,Medium,2026-01-01
839127,139127,725,Good,Low,2026-01-01
839128,139128,734,Good,Low,2026-01-01
839129,139129,625,Poor,Medium,2026-01-01
839130,139130,675,Fair,Medium,2026-01-01
839131,139131,564,Poor,High,2026-01-01
839132,139132,597,Poor,High,2026-01-01
839133,139133,677,Fair,Medium,2026-01-01
839134,139134,651,Fair,Medium,2026-01-01
839135,139135,703,Good,Low,2026-01-01
839136,139136,651,Fair,Medium,2026-01-01
839137,139137,515,Poor,High,2026-01-01
839138,139138,683,Fair,Medium,2026-01-01
839139,139139,694,Fair,Medium,2026-01-01
839140,139140,786,Excellent,Low,2026-01-01
839141,139141,722,Good,Low,2026-01-01
839142,139142,719,Good,Low,2026-01-01
839143,139143,596,Poor,High,2026-01-01
839144,139144,760,Excellent,Low,2026-01-01
839145,139145,658,Fair,Medium,2026-01-01
839146,139146,669,Fair,Medium,2026-01-01
839147,139147,760,Excellent,Low,2026-01-01
839148,139148,697,Fair,Medium,2026-01-01
839149,139149,718,Good,Low,2026-01-01
839150,139150,610,Poor,Medium,2026-01-01
839151,139151,704,Good,Low,2026-01-01
839152,139152,725,Good,Low,2026-01-01
839153,139153,777,Excellent,Low,2026-01-01
839154,139154,713,Good,Low,2026-01-01
839155,139155,699,Fair,Medium,2026-01-01
839156,139156,776,Excellent,Low,2026-01-01
839157,139157,559,Poor,High,2026-01-01
839158,139158,741,Good,Low,2026-01-01
839159,139159,714,Good,Low,2026-01-01
839160,139160,770,Excellent,Low,2026-01-01
839161,139161,687,Fair,Medium,2026-01-01
839162,139162,643,Poor,Medium,2026-01-01
839163,139163,665,Fair,Medium,2026-01-01
839164,139164,714,Good,Low,2026-01-01
839165,139165,579,Poor,High,2026-01-01
839166,139166,646,Poor,Medium,2026-01-01
839167,139167,688,Fair,Medium,2026-01-01
839168,139168,639,Poor,Medium,2026-01-01
839169,139169,614,Poor,Medium,2026-01-01
839170,139170,766,Excellent,Low,2026-01-01
839171,139171,667,Fair,Medium,2026-01-01
839172,139172,678,Fair,Medium,2026-01-01
839173,139173,696,Fair,Medium,2026-01-01
839174,139174,678,Fair,Medium,2026-01-01
839175,139175,639,Poor,Medium,2026-01-01
839176,139176,732,Good,Low,2026-01-01
839177,139177,706,Good,Low,2026-01-01
839178,139178,739,Good,Low,2026-01-01
839179,139179,711,Good,Low,2026-01-01
839180,139180,642,Poor,Medium,2026-01-01
839181,139181,740,Good,Low,2026-01-01
839182,139182,641,Poor,Medium,2026-01-01
839183,139183,700,Good,Low,2026-01-01
839184,139184,695,Fair,Medium,2026-01-01
839185,139185,625,Poor,Medium,2026-01-01
839186,139186,757,Excellent,Low,2026-01-01
839187,139187,610,Poor,Medium,2026-01-01
839188,139188,572,Poor,High,2026-01-01
839189,139189,786,Excellent,Low,2026-01-01
839190,139190,708,Good,Low,2026-01-01
839191,139191,680,Fair,Medium,2026-01-01
839192,139192,620,Poor,Medium,2026-01-01
839193,139193,710,Good,Low,2026-01-01
839194,139194,608,Poor,Medium,2026-01-01
839195,139195,712,Good,Low,2026-01-01
839196,139196,602,Poor,Medium,2026-01-01
839197,139197,811,Excellent,Low,2026-01-01
839198,139198,719,Good,Low,2026-01-01
839199,139199,692,Fair,Medium,2026-01-01
839200,139200,752,Excellent,Low,2026-01-01
839201,139201,676,Fair,Medium,2026-01-01
839202,139202,629,Poor,Medium,2026-01-01
839203,139203,588,Poor,High,2026-01-01
839204,139204,770,Excellent,Low,2026-01-01
839205,139205,760,Excellent,Low,2026-01-01
839206,139206,764,Excellent,Low,2026-01-01
839207,139207,746,Good,Low,2026-01-01
839208,139208,681,Fair,Medium,2026-01-01
839209,139209,694,Fair,Medium,2026-01-01
839210,139210,599,Poor,High,2026-01-01
839211,139211,721,Good,Low,2026-01-01
839212,139212,650,Fair,Medium,2026-01-01
839213,139213,686,Fair,Medium,2026-01-01
839214,139214,705,Good,Low,2026-01-01
839215,139215,654,Fair,Medium,2026-01-01
839216,139216,692,Fair,Medium,2026-01-01
839217,139217,661,Fair,Medium,2026-01-01
839218,139218,622,Poor,Medium,2026-01-01
839219,139219,665,Fair,Medium,2026-01-01
839220,139220,618,Poor,Medium,2026-01-01
839221,139221,701,Good,Low,2026-01-01
839222,139222,773,Excellent,Low,2026-01-01
839223,139223,696,Fair,Medium,2026-01-01
839224,139224,780,Excellent,Low,2026-01-01
839225,139225,670,Fair,Medium,2026-01-01
839226,139226,762,Excellent,Low,2026-01-01
839227,139227,717,Good,Low,2026-01-01
839228,139228,584,Poor,High,2026-01-01
839229,139229,654,Fair,Medium,2026-01-01
839230,139230,561,Poor,High,2026-01-01
839231,139231,772,Excellent,Low,2026-01-01
839232,139232,567,Poor,High,2026-01-01
839233,139233,741,Good,Low,2026-01-01
839234,139234,687,Fair,Medium,2026-01-01
839235,139235,593,Poor,High,2026-01-01
839236,139236,666,Fair,Medium,2026-01-01
839237,139237,740,Good,Low,2026-01-01
839238,139238,584,Poor,High,2026-01-01
839239,139239,618,Poor,Medium,2026-01-01
839240,139240,649,Poor,Medium,2026-01-01
839241,139241,666,Fair,Medium,2026-01-01
839242,139242,735,Good,Low,2026-01-01
839243,139243,678,Fair,Medium,2026-01-01
839244,139244,730,Good,Low,2026-01-01
839245,139245,628,Poor,Medium,2026-01-01
839246,139246,678,Fair,Medium,2026-01-01
839247,139247,584,Poor,High,2026-01-01
839248,139248,718,Good,Low,2026-01-01
839249,139249,729,Good,Low,2026-01-01
839250,139250,663,Fair,Medium,2026-01-01
839251,139251,612,Poor,Medium,2026-01-01
839252,139252,655,Fair,Medium,2026-01-01
839253,139253,802,Excellent,Low,2026-01-01
839254,139254,713,Good,Low,2026-01-01
839255,139255,735,Good,Low,2026-01-01
839256,139256,607,Poor,Medium,2026-01-01
839257,139257,737,Good,Low,2026-01-01
839258,139258,746,Good,Low,2026-01-01
839259,139259,623,Poor,Medium,2026-01-01
839260,139260,671,Fair,Medium,2026-01-01
839261,139261,763,Excellent,Low,2026-01-01
839262,139262,713,Good,Low,2026-01-01
839263,139263,612,Poor,Medium,2026-01-01
839264,139264,681,Fair,Medium,2026-01-01
839265,139265,633,Poor,Medium,2026-01-01
839266,139266,666,Fair,Medium,2026-01-01
839267,139267,615,Poor,Medium,2026-01-01
839268,139268,584,Poor,High,2026-01-01
839269,139269,612,Poor,Medium,2026-01-01
839270,139270,601,Poor,Medium,2026-01-01
839271,139271,628,Poor,Medium,2026-01-01
839272,139272,632,Poor,Medium,2026-01-01
839273,139273,796,Excellent,Low,2026-01-01
839274,139274,560,Poor,High,2026-01-01
839275,139275,613,Poor,Medium,2026-01-01
839276,139276,705,Good,Low,2026-01-01
839277,139277,708,Good,Low,2026-01-01
839278,139278,625,Poor,Medium,2026-01-01
839279,139279,661,Fair,Medium,2026-01-01
839280,139280,700,Good,Low,2026-01-01
839281,139281,785,Excellent,Low,2026-01-01
839282,139282,673,Fair,Medium,2026-01-01
839283,139283,723,Good,Low,2026-01-01
839284,139284,738,Good,Low,2026-01-01
839285,139285,651,Fair,Medium,2026-01-01
839286,139286,725,Good,Low,2026-01-01
839287,139287,733,Good,Low,2026-01-01
839288,139288,562,Poor,High,2026-01-01
839289,139289,685,Fair,Medium,2026-01-01
839290,139290,673,Fair,Medium,2026-01-01
839291,139291,759,Excellent,Low,2026-01-01
839292,139292,787,Excellent,Low,2026-01-01
839293,139293,588,Poor,High,2026-01-01
839294,139294,655,Fair,Medium,2026-01-01
839295,139295,773,Excellent,Low,2026-01-01
839296,139296,617,Poor,Medium,2026-01-01
839297,139297,649,Poor,Medium,2026-01-01
839298,139298,651,Fair,Medium,2026-01-01
839299,139299,744,Good,Low,2026-01-01
839300,139300,699,Fair,Medium,2026-01-01
839301,139301,722,Good,Low,2026-01-01
839302,139302,628,Poor,Medium,2026-01-01
839303,139303,601,Poor,Medium,2026-01-01
839304,139304,645,Poor,Medium,2026-01-01
839305,139305,638,Poor,Medium,2026-01-01
839306,139306,741,Good,Low,2026-01-01
839307,139307,649,Poor,Medium,2026-01-01
839308,139308,561,Poor,High,2026-01-01
839309,139309,785,Excellent,Low,2026-01-01
839310,139310,790,Excellent,Low,2026-01-01
839311,139311,637,Poor,Medium,2026-01-01
839312,139312,775,Excellent,Low,2026-01-01
839313,139313,714,Good,Low,2026-01-01
839314,139314,562,Poor,High,2026-01-01
839315,139315,631,Poor,Medium,2026-01-01
839316,139316,581,Poor,High,2026-01-01
839317,139317,695,Fair,Medium,2026-01-01
839318,139318,634,Poor,Medium,2026-01-01
839319,139319,621,Poor,Medium,2026-01-01
839320,139320,613,Poor,Medium,2026-01-01
839321,139321,795,Excellent,Low,2026-01-01
839322,139322,631,Poor,Medium,2026-01-01
839323,139323,631,Poor,Medium,2026-01-01
839324,139324,731,Good,Low,2026-01-01
839325,139325,647,Poor,Medium,2026-01-01
839326,139326,806,Excellent,Low,2026-01-01
839327,139327,622,Poor,Medium,2026-01-01
839328,139328,561,Poor,High,2026-01-01
839329,139329,748,Good,Low,2026-01-01
839330,139330,713,Good,Low,2026-01-01
839331,139331,716,Good,Low,2026-01-01
839332,139332,721,Good,Low,2026-01-01
839333,139333,536,Poor,High,2026-01-01
839334,139334,619,Poor,Medium,2026-01-01
839335,139335,550,Poor,High,2026-01-01
839336,139336,662,Fair,Medium,2026-01-01
839337,139337,743,Good,Low,2026-01-01
839338,139338,749,Good,Low,2026-01-01
839339,139339,645,Poor,Medium,2026-01-01
839340,139340,797,Excellent,Low,2026-01-01
839341,139341,727,Good,Low,2026-01-01
839342,139342,520,Poor,High,2026-01-01
839343,139343,691,Fair,Medium,2026-01-01
839344,139344,670,Fair,Medium,2026-01-01
839345,139345,637,Poor,Medium,2026-01-01
839346,139346,651,Fair,Medium,2026-01-01
839347,139347,593,Poor,High,2026-01-01
839348,139348,718,Good,Low,2026-01-01
839349,139349,589,Poor,High,2026-01-01
839350,139350,622,Poor,Medium,2026-01-01
839351,139351,540,Poor,High,2026-01-01
839352,139352,604,Poor,Medium,2026-01-01
839353,139353,680,Fair,Medium,2026-01-01
839354,139354,652,Fair,Medium,2026-01-01
839355,139355,731,Good,Low,2026-01-01
839356,139356,584,Poor,High,2026-01-01
839357,139357,773,Excellent,Low,2026-01-01
839358,139358,686,Fair,Medium,2026-01-01
839359,139359,546,Poor,High,2026-01-01
839360,139360,735,Good,Low,2026-01-01
839361,139361,684,Fair,Medium,2026-01-01
839362,139362,586,Poor,High,2026-01-01
839363,139363,599,Poor,High,2026-01-01
839364,139364,757,Excellent,Low,2026-01-01
839365,139365,723,Good,Low,2026-01-01
839366,139366,772,Excellent,Low,2026-01-01
839367,139367,694,Fair,Medium,2026-01-01
839368,139368,684,Fair,Medium,2026-01-01
839369,139369,686,Fair,Medium,2026-01-01
839370,139370,550,Poor,High,2026-01-01
839371,139371,751,Excellent,Low,2026-01-01
839372,139372,772,Excellent,Low,2026-01-01
839373,139373,701,Good,Low,2026-01-01
839374,139374,588,Poor,High,2026-01-01
839375,139375,579,Poor,High,2026-01-01
839376,139376,665,Fair,Medium,2026-01-01
839377,139377,759,Excellent,Low,2026-01-01
839378,139378,592,Poor,High,2026-01-01
839379,139379,658,Fair,Medium,2026-01-01
839380,139380,629,Poor,Medium,2026-01-01
839381,139381,699,Fair,Medium,2026-01-01
839382,139382,735,Good,Low,2026-01-01
839383,139383,620,Poor,Medium,2026-01-01
839384,139384,748,Good,Low,2026-01-01
839385,139385,639,Poor,Medium,2026-01-01
839386,139386,670,Fair,Medium,2026-01-01
839387,139387,573,Poor,High,2026-01-01
839388,139388,759,Excellent,Low,2026-01-01
839389,139389,741,Good,Low,2026-01-01
839390,139390,627,Poor,Medium,2026-01-01
839391,139391,677,Fair,Medium,2026-01-01
839392,139392,538,Poor,High,2026-01-01
839393,139393,767,Excellent,Low,2026-01-01
839394,139394,616,Poor,Medium,2026-01-01
839395,139395,740,Good,Low,2026-01-01
839396,139396,629,Poor,Medium,2026-01-01
839397,139397,605,Poor,Medium,2026-01-01
839398,139398,692,Fair,Medium,2026-01-01
839399,139399,627,Poor,Medium,2026-01-01
839400,139400,753,Excellent,Low,2026-01-01
839401,139401,584,Poor,High,2026-01-01
839402,139402,687,Fair,Medium,2026-01-01
839403,139403,768,Excellent,Low,2026-01-01
839404,139404,703,Good,Low,2026-01-01
839405,139405,739,Good,Low,2026-01-01
839406,139406,655,Fair,Medium,2026-01-01
839407,139407,686,Fair,Medium,2026-01-01
839408,139408,791,Excellent,Low,2026-01-01
839409,139409,602,Poor,Medium,2026-01-01
839410,139410,773,Excellent,Low,2026-01-01
839411,139411,686,Fair,Medium,2026-01-01
839412,139412,759,Excellent,Low,2026-01-01
839413,139413,726,Good,Low,2026-01-01
839414,139414,753,Excellent,Low,2026-01-01
839415,139415,605,Poor,Medium,2026-01-01
839416,139416,639,Poor,Medium,2026-01-01
839417,139417,733,Good,Low,2026-01-01
839418,139418,666,Fair,Medium,2026-01-01
839419,139419,611,Poor,Medium,2026-01-01
839420,139420,600,Poor,Medium,2026-01-01
839421,139421,665,Fair,Medium,2026-01-01
839422,139422,648,Poor,Medium,2026-01-01
839423,139423,659,Fair,Medium,2026-01-01
839424,139424,593,Poor,High,2026-01-01
839425,139425,653,Fair,Medium,2026-01-01
839426,139426,524,Poor,High,2026-01-01
839427,139427,739,Good,Low,2026-01-01
839428,139428,693,Fair,Medium,2026-01-01
839429,139429,659,Fair,Medium,2026-01-01
839430,139430,760,Excellent,Low,2026-01-01
839431,139431,731,Good,Low,2026-01-01
839432,139432,584,Poor,High,2026-01-01
839433,139433,616,Poor,Medium,2026-01-01
839434,139434,636,Poor,Medium,2026-01-01
839435,139435,701,Good,Low,2026-01-01
839436,139436,770,Excellent,Low,2026-01-01
839437,139437,736,Good,Low,2026-01-01
839438,139438,715,Good,Low,2026-01-01
839439,139439,655,Fair,Medium,2026-01-01
839440,139440,705,Good,Low,2026-01-01
839441,139441,743,Good,Low,2026-01-01
839442,139442,714,Good,Low,2026-01-01
839443,139443,707,Good,Low,2026-01-01
839444,139444,764,Excellent,Low,2026-01-01
839445,139445,641,Poor,Medium,2026-01-01
839446,139446,660,Fair,Medium,2026-01-01
839447,139447,597,Poor,High,2026-01-01
839448,139448,715,Good,Low,2026-01-01
839449,139449,644,Poor,Medium,2026-01-01
839450,139450,665,Fair,Medium,2026-01-01
839451,139451,623,Poor,Medium,2026-01-01
839452,139452,762,Excellent,Low,2026-01-01
839453,139453,550,Poor,High,2026-01-01
839454,139454,691,Fair,Medium,2026-01-01
839455,139455,779,Excellent,Low,2026-01-01
839456,139456,602,Poor,Medium,2026-01-01
839457,139457,711,Good,Low,2026-01-01
839458,139458,573,Poor,High,2026-01-01
839459,139459,719,Good,Low,2026-01-01
839460,139460,749,Good,Low,2026-01-01
839461,139461,555,Poor,High,2026-01-01
839462,139462,725,Good,Low,2026-01-01
839463,139463,562,Poor,High,2026-01-01
839464,139464,667,Fair,Medium,2026-01-01
839465,139465,756,Excellent,Low,2026-01-01
839466,139466,699,Fair,Medium,2026-01-01
839467,139467,618,Poor,Medium,2026-01-01
839468,139468,668,Fair,Medium,2026-01-01
839469,139469,539,Poor,High,2026-01-01
839470,139470,591,Poor,High,2026-01-01
839471,139471,763,Excellent,Low,2026-01-01
839472,139472,554,Poor,High,2026-01-01
839473,139473,824,Excellent,Low,2026-01-01
839474,139474,603,Poor,Medium,2026-01-01
839475,139475,763,Excellent,Low,2026-01-01
839476,139476,642,Poor,Medium,2026-01-01
839477,139477,600,Poor,Medium,2026-01-01
839478,139478,729,Good,Low,2026-01-01
839479,139479,754,Excellent,Low,2026-01-01
839480,139480,702,Good,Low,2026-01-01
839481,139481,687,Fair,Medium,2026-01-01
839482,139482,751,Excellent,Low,2026-01-01
839483,139483,683,Fair,Medium,2026-01-01
839484,139484,713,Good,Low,2026-01-01
839485,139485,695,Fair,Medium,2026-01-01
839486,139486,706,Good,Low,2026-01-01
839487,139487,679,Fair,Medium,2026-01-01
839488,139488,733,Good,Low,2026-01-01
839489,139489,658,Fair,Medium,2026-01-01
839490,139490,760,Excellent,Low,2026-01-01
839491,139491,624,Poor,Medium,2026-01-01
839492,139492,646,Poor,Medium,2026-01-01
839493,139493,701,Good,Low,2026-01-01
839494,139494,739,Good,Low,2026-01-01
839495,139495,646,Poor,Medium,2026-01-01
839496,139496,779,Excellent,Low,2026-01-01
839497,139497,706,Good,Low,2026-01-01
839498,139498,709,Good,Low,2026-01-01
839499,139499,643,Poor,Medium,2026-01-01
839500,139500,653,Fair,Medium,2026-01-01
839501,139501,680,Fair,Medium,2026-01-01
839502,139502,681,Fair,Medium,2026-01-01
839503,139503,655,Fair,Medium,2026-01-01
839504,139504,568,Poor,High,2026-01-01
839505,139505,682,Fair,Medium,2026-01-01
839506,139506,672,Fair,Medium,2026-01-01
839507,139507,657,Fair,Medium,2026-01-01
839508,139508,586,Poor,High,2026-01-01
839509,139509,644,Poor,Medium,2026-01-01
839510,139510,791,Excellent,Low,2026-01-01
839511,139511,743,Good,Low,2026-01-01
839512,139512,601,Poor,Medium,2026-01-01
839513,139513,701,Good,Low,2026-01-01
839514,139514,720,Good,Low,2026-01-01
839515,139515,671,Fair,Medium,2026-01-01
839516,139516,601,Poor,Medium,2026-01-01
839517,139517,715,Good,Low,2026-01-01
839518,139518,687,Fair,Medium,2026-01-01
839519,139519,609,Poor,Medium,2026-01-01
839520,139520,674,Fair,Medium,2026-01-01
839521,139521,627,Poor,Medium,2026-01-01
839522,139522,665,Fair,Medium,2026-01-01
839523,139523,734,Good,Low,2026-01-01
839524,139524,709,Good,Low,2026-01-01
839525,139525,606,Poor,Medium,2026-01-01
839526,139526,621,Poor,Medium,2026-01-01
839527,139527,664,Fair,Medium,2026-01-01
839528,139528,653,Fair,Medium,2026-01-01
839529,139529,549,Poor,High,2026-01-01
839530,139530,560,Poor,High,2026-01-01
839531,139531,654,Fair,Medium,2026-01-01
839532,139532,667,Fair,Medium,2026-01-01
839533,139533,634,Poor,Medium,2026-01-01
839534,139534,650,Fair,Medium,2026-01-01
839535,139535,607,Poor,Medium,2026-01-01
839536,139536,706,Good,Low,2026-01-01
839537,139537,689,Fair,Medium,2026-01-01
839538,139538,632,Poor,Medium,2026-01-01
839539,139539,750,Excellent,Low,2026-01-01
839540,139540,779,Excellent,Low,2026-01-01
839541,139541,628,Poor,Medium,2026-01-01
839542,139542,747,Good,Low,2026-01-01
839543,139543,678,Fair,Medium,2026-01-01
839544,139544,766,Excellent,Low,2026-01-01
839545,139545,596,Poor,High,2026-01-01
839546,139546,787,Excellent,Low,2026-01-01
839547,139547,587,Poor,High,2026-01-01
839548,139548,647,Poor,Medium,2026-01-01
839549,139549,699,Fair,Medium,2026-01-01
839550,139550,639,Poor,Medium,2026-01-01
839551,139551,556,Poor,High,2026-01-01
839552,139552,729,Good,Low,2026-01-01
839553,139553,616,Poor,Medium,2026-01-01
839554,139554,759,Excellent,Low,2026-01-01
839555,139555,664,Fair,Medium,2026-01-01
839556,139556,728,Good,Low,2026-01-01
839557,139557,614,Poor,Medium,2026-01-01
839558,139558,612,Poor,Medium,2026-01-01
839559,139559,749,Good,Low,2026-01-01
839560,139560,619,Poor,Medium,2026-01-01
839561,139561,599,Poor,High,2026-01-01
839562,139562,599,Poor,High,2026-01-01
839563,139563,602,Poor,Medium,2026-01-01
839564,139564,740,Good,Low,2026-01-01
839565,139565,692,Fair,Medium,2026-01-01
839566,139566,758,Excellent,Low,2026-01-01
839567,139567,759,Excellent,Low,2026-01-01
839568,139568,712,Good,Low,2026-01-01
839569,139569,677,Fair,Medium,2026-01-01
839570,139570,719,Good,Low,2026-01-01
839571,139571,630,Poor,Medium,2026-01-01
839572,139572,640,Poor,Medium,2026-01-01
839573,139573,710,Good,Low,2026-01-01
839574,139574,592,Poor,High,2026-01-01
839575,139575,640,Poor,Medium,2026-01-01
839576,139576,591,Poor,High,2026-01-01
839577,139577,754,Excellent,Low,2026-01-01
839578,139578,727,Good,Low,2026-01-01
839579,139579,610,Poor,Medium,2026-01-01
839580,139580,583,Poor,High,2026-01-01
839581,139581,768,Excellent,Low,2026-01-01
839582,139582,740,Good,Low,2026-01-01
839583,139583,756,Excellent,Low,2026-01-01
839584,139584,720,Good,Low,2026-01-01
839585,139585,784,Excellent,Low,2026-01-01
839586,139586,664,Fair,Medium,2026-01-01
839587,139587,713,Good,Low,2026-01-01
839588,139588,621,Poor,Medium,2026-01-01
839589,139589,681,Fair,Medium,2026-01-01
839590,139590,706,Good,Low,2026-01-01
839591,139591,558,Poor,High,2026-01-01
839592,139592,581,Poor,High,2026-01-01
839593,139593,611,Poor,Medium,2026-01-01
839594,139594,692,Fair,Medium,2026-01-01
839595,139595,712,Good,Low,2026-01-01
839596,139596,643,Poor,Medium,2026-01-01
839597,139597,663,Fair,Medium,2026-01-01
839598,139598,787,Excellent,Low,2026-01-01
839599,139599,647,Poor,Medium,2026-01-01
839600,139600,639,Poor,Medium,2026-01-01
839601,139601,687,Fair,Medium,2026-01-01
839602,139602,713,Good,Low,2026-01-01
839603,139603,535,Poor,High,2026-01-01
839604,139604,704,Good,Low,2026-01-01
839605,139605,632,Poor,Medium,2026-01-01
839606,139606,784,Excellent,Low,2026-01-01
839607,139607,631,Poor,Medium,2026-01-01
839608,139608,727,Good,Low,2026-01-01
839609,139609,699,Fair,Medium,2026-01-01
839610,139610,688,Fair,Medium,2026-01-01
839611,139611,685,Fair,Medium,2026-01-01
839612,139612,607,Poor,Medium,2026-01-01
839613,139613,757,Excellent,Low,2026-01-01
839614,139614,690,Fair,Medium,2026-01-01
839615,139615,595,Poor,High,2026-01-01
839616,139616,672,Fair,Medium,2026-01-01
839617,139617,734,Good,Low,2026-01-01
839618,139618,792,Excellent,Low,2026-01-01
839619,139619,658,Fair,Medium,2026-01-01
839620,139620,611,Poor,Medium,2026-01-01
839621,139621,689,Fair,Medium,2026-01-01
839622,139622,698,Fair,Medium,2026-01-01
839623,139623,644,Poor,Medium,2026-01-01
839624,139624,636,Poor,Medium,2026-01-01
839625,139625,587,Poor,High,2026-01-01
839626,139626,751,Excellent,Low,2026-01-01
839627,139627,749,Good,Low,2026-01-01
839628,139628,624,Poor,Medium,2026-01-01
839629,139629,736,Good,Low,2026-01-01
839630,139630,804,Excellent,Low,2026-01-01
839631,139631,750,Excellent,Low,2026-01-01
839632,139632,620,Poor,Medium,2026-01-01
839633,139633,648,Poor,Medium,2026-01-01
839634,139634,654,Fair,Medium,2026-01-01
839635,139635,769,Excellent,Low,2026-01-01
839636,139636,537,Poor,High,2026-01-01
839637,139637,590,Poor,High,2026-01-01
839638,139638,647,Poor,Medium,2026-01-01
839639,139639,779,Excellent,Low,2026-01-01
839640,139640,639,Poor,Medium,2026-01-01
839641,139641,733,Good,Low,2026-01-01
839642,139642,692,Fair,Medium,2026-01-01
839643,139643,530,Poor,High,2026-01-01
839644,139644,773,Excellent,Low,2026-01-01
839645,139645,756,Excellent,Low,2026-01-01
839646,139646,675,Fair,Medium,2026-01-01
839647,139647,696,Fair,Medium,2026-01-01
839648,139648,759,Excellent,Low,2026-01-01
839649,139649,714,Good,Low,2026-01-01
839650,139650,777,Excellent,Low,2026-01-01
839651,139651,665,Fair,Medium,2026-01-01
839652,139652,585,Poor,High,2026-01-01
839653,139653,710,Good,Low,2026-01-01
839654,139654,746,Good,Low,2026-01-01
839655,139655,751,Excellent,Low,2026-01-01
839656,139656,703,Good,Low,2026-01-01
839657,139657,756,Excellent,Low,2026-01-01
839658,139658,586,Poor,High,2026-01-01
839659,139659,635,Poor,Medium,2026-01-01
839660,139660,632,Poor,Medium,2026-01-01
839661,139661,566,Poor,High,2026-01-01
839662,139662,622,Poor,Medium,2026-01-01
839663,139663,742,Good,Low,2026-01-01
839664,139664,603,Poor,Medium,2026-01-01
839665,139665,604,Poor,Medium,2026-01-01
839666,139666,751,Excellent,Low,2026-01-01
839667,139667,655,Fair,Medium,2026-01-01
839668,139668,727,Good,Low,2026-01-01
839669,139669,695,Fair,Medium,2026-01-01
839670,139670,732,Good,Low,2026-01-01
839671,139671,723,Good,Low,2026-01-01
839672,139672,547,Poor,High,2026-01-01
839673,139673,712,Good,Low,2026-01-01
839674,139674,665,Fair,Medium,2026-01-01
839675,139675,752,Excellent,Low,2026-01-01
839676,139676,686,Fair,Medium,2026-01-01
839677,139677,631,Poor,Medium,2026-01-01
839678,139678,736,Good,Low,2026-01-01
839679,139679,636,Poor,Medium,2026-01-01
839680,139680,769,Excellent,Low,2026-01-01
839681,139681,705,Good,Low,2026-01-01
839682,139682,718,Good,Low,2026-01-01
839683,139683,589,Poor,High,2026-01-01
839684,139684,691,Fair,Medium,2026-01-01
839685,139685,749,Good,Low,2026-01-01
839686,139686,671,Fair,Medium,2026-01-01
839687,139687,589,Poor,High,2026-01-01
839688,139688,754,Excellent,Low,2026-01-01
839689,139689,622,Poor,Medium,2026-01-01
839690,139690,667,Fair,Medium,2026-01-01
839691,139691,738,Good,Low,2026-01-01
839692,139692,700,Good,Low,2026-01-01
839693,139693,583,Poor,High,2026-01-01
839694,139694,661,Fair,Medium,2026-01-01
839695,139695,788,Excellent,Low,2026-01-01
