Loan_ID,Customer_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Years,Loan_Status,Default_Flag,Loan_Start_Date
713205,116621,Personal Loan,18150,4.11,3,Paid Off,0,2024-12-13
713206,128397,Business Loan,58296,7.76,10,Active,0,2025-02-08
713207,120744,Business Loan,247685,6.98,10,Paid Off,0,2025-12-07
713208,108450,Business Loan,48891,10.59,5,Paid Off,0,2024-10-14
713209,104514,Personal Loan,16549,4.99,3,Active,0,2023-04-13
713210,140911,Personal Loan,17085,10.2,5,Paid Off,0,2026-05-02
713211,140208,Personal Loan,9128,6.95,5,Active,0,2022-06-18
713212,106914,Auto Loan,55360,4.1,5,Paid Off,0,2025-11-26
713213,145717,Mortgage,563648,5.65,30,Active,0,2021-08-18
713214,138418,Personal Loan,17353,9.01,3,Paid Off,0,2024-04-16
713215,127778,Auto Loan,46844,5.62,6,Defaulted,1,2022-08-18
713216,132358,Auto Loan,49196,3.51,5,Active,0,2026-02-08
713217,125782,Mortgage,447078,3.7,30,Paid Off,0,2021-09-17
713218,143627,Auto Loan,40537,3.98,6,Paid Off,0,2025-01-09
713219,111104,Personal Loan,6265,4.16,1,Active,0,2021-09-26
713220,149797,Auto Loan,44506,6.96,3,Paid Off,0,2021-08-24
713221,129797,Personal Loan,14191,5.73,1,Active,0,2025-05-28
713222,104342,Personal Loan,21448,3.59,5,Paid Off,0,2023-06-21
713223,137039,Auto Loan,42891,7.49,5,Active,0,2021-12-09
713224,142545,Personal Loan,20585,3.61,3,Paid Off,0,2023-12-27
713225,128300,Auto Loan,55123,7.88,3,Paid Off,0,2024-02-24
713226,123153,Mortgage,430670,6.55,30,Active,0,2024-05-18
713227,104998,Mortgage,481509,8.78,30,Defaulted,1,2022-08-25
713228,142041,Mortgage,486622,4.02,30,Paid Off,0,2023-07-31
713229,124598,Auto Loan,52496,5.61,3,Active,0,2023-03-15
713230,120259,Business Loan,74288,6.88,10,Paid Off,0,2026-05-15
713231,106898,Personal Loan,17912,7.91,1,Paid Off,0,2024-05-05
713232,130097,Auto Loan,30277,5.3,6,Paid Off,0,2022-07-27
713233,113019,Personal Loan,20639,5.6,1,Paid Off,0,2023-09-07
713234,145479,Personal Loan,18286,5.05,1,Active,0,2021-08-18
713235,114916,Business Loan,98826,6.44,5,Active,0,2026-03-29
713236,136364,Personal Loan,17530,8.19,1,Defaulted,1,2024-05-09
713237,128843,Mortgage,599665,3.81,30,Active,0,2023-07-13
713238,130430,Mortgage,424854,5.16,30,Paid Off,0,2025-11-28
713239,119537,Auto Loan,40493,6.99,5,Active,0,2026-01-10
713240,144925,Mortgage,283003,5.73,30,Paid Off,0,2023-10-10
713241,148141,Auto Loan,56017,9.85,6,Paid Off,0,2026-06-07
713242,117844,Business Loan,129388,9.87,5,Paid Off,0,2021-10-28
713243,126051,Mortgage,449403,6.99,30,Active,0,2023-04-01
713244,140095,Auto Loan,59940,6.55,3,Active,0,2024-05-01
713245,128837,Personal Loan,13278,3.63,1,Active,0,2026-02-21
713246,148981,Mortgage,207373,7.96,30,Paid Off,0,2022-01-17
713247,107722,Business Loan,33549,4.65,10,Paid Off,0,2022-09-01
713248,113793,Mortgage,558613,7.88,30,Paid Off,0,2025-07-03
713249,101357,Mortgage,595804,5.31,30,Paid Off,0,2024-11-08
713250,126615,Business Loan,25774,11.81,5,Active,0,2024-05-24
713251,102525,Mortgage,468020,10.48,30,Paid Off,0,2024-10-29
713252,141215,Personal Loan,2621,5.31,1,Active,0,2025-12-23
713253,109027,Mortgage,347328,6.71,30,Active,0,2025-10-22
713254,140422,Personal Loan,7531,4.89,5,Paid Off,0,2024-12-27
713255,115497,Personal Loan,17847,8.56,1,Active,0,2022-11-03
713256,132965,Auto Loan,58204,7.91,6,Active,0,2024-04-28
713257,113802,Business Loan,107027,5.16,10,Paid Off,0,2023-12-25
713258,119293,Business Loan,197698,5.43,5,Paid Off,0,2021-07-24
713259,135829,Personal Loan,24560,5.15,1,Active,0,2024-05-23
713260,122069,Business Loan,171414,4.29,5,Paid Off,0,2025-10-13
713261,120038,Mortgage,458240,10.42,30,Paid Off,0,2025-08-22
713262,133016,Auto Loan,22627,3.94,6,Paid Off,0,2021-12-13
713263,131584,Business Loan,198426,6.94,10,Paid Off,0,2021-09-12
713264,128877,Mortgage,502266,8.34,30,Paid Off,0,2025-02-27
713265,120444,Business Loan,151991,5.69,5,Active,0,2026-06-16
713266,142251,Personal Loan,4775,10.29,3,Active,0,2022-09-07
713267,145859,Personal Loan,6015,7.61,1,Defaulted,1,2021-08-21
713268,111847,Personal Loan,7002,6.79,1,Active,0,2021-11-30
713269,144935,Personal Loan,13825,7.33,3,Paid Off,0,2025-11-15
713270,111810,Mortgage,198553,6.85,30,Active,0,2025-03-19
713271,122020,Mortgage,363771,5.42,30,Paid Off,0,2023-11-21
713272,128966,Mortgage,374858,6.67,30,Active,0,2021-11-04
713273,120867,Personal Loan,21768,4.15,3,Paid Off,0,2026-04-08
713274,108133,Mortgage,315937,9.73,30,Paid Off,0,2026-03-28
713275,105306,Personal Loan,6197,5.79,1,Active,0,2021-10-15
713276,102577,Business Loan,152697,4.7,5,Paid Off,0,2023-08-02
713277,136084,Business Loan,98343,4.93,10,Paid Off,0,2021-12-16
713278,139302,Mortgage,249414,11.14,30,Paid Off,0,2023-03-22
713279,122351,Auto Loan,53401,6.99,6,Paid Off,0,2026-07-06
713280,128331,Personal Loan,21488,3.86,1,Paid Off,0,2025-10-11
713281,116358,Personal Loan,14601,5.01,3,Active,0,2025-06-15
713282,112681,Business Loan,73610,6.85,10,Active,0,2023-10-16
713283,107978,Business Loan,242757,6.98,10,Active,0,2022-10-31
713284,116123,Business Loan,51504,4.75,5,Paid Off,0,2025-04-23
713285,105421,Auto Loan,27236,6.65,6,Paid Off,0,2024-07-16
713286,131360,Business Loan,225842,6.05,5,Active,0,2026-04-01
713287,118714,Personal Loan,19300,6.88,1,Paid Off,0,2022-12-18
713288,108982,Personal Loan,15205,4.62,3,Paid Off,0,2022-01-04
713289,103998,Mortgage,297003,6.51,30,Paid Off,0,2023-11-17
713290,128875,Personal Loan,23533,3.99,3,Active,0,2023-01-30
713291,107409,Business Loan,154356,6.1,10,Active,0,2026-04-24
713292,137769,Personal Loan,9520,5.67,5,Defaulted,1,2022-11-26
713293,100251,Mortgage,407290,5.56,30,Paid Off,0,2024-03-09
713294,148022,Auto Loan,47675,3.92,6,Active,0,2025-12-11
713295,143963,Mortgage,399412,9.38,30,Paid Off,0,2022-01-24
713296,139491,Personal Loan,12737,6.78,1,Active,0,2024-11-25
713297,104819,Personal Loan,21167,11.26,5,Active,0,2021-08-09
713298,137775,Personal Loan,11459,3.62,1,Active,0,2022-11-02
713299,120283,Personal Loan,12174,11.73,5,Paid Off,0,2024-07-21
713300,130145,Business Loan,208682,3.65,10,Active,0,2024-11-06
713301,122871,Auto Loan,13028,8.19,6,Active,0,2022-01-07
713302,107845,Mortgage,528068,11.82,30,Paid Off,0,2021-11-23
713303,124481,Auto Loan,45324,4.3,5,Active,0,2022-03-25
713304,133469,Mortgage,452460,4.92,30,Active,0,2023-05-13
713305,123591,Business Loan,219516,11.44,5,Paid Off,0,2023-09-06
713306,110261,Personal Loan,3904,9.55,1,Active,0,2022-04-29
713307,108860,Business Loan,193540,6.16,10,Active,0,2023-01-16
713308,131636,Personal Loan,22428,10.34,5,Active,0,2022-03-10
713309,118729,Auto Loan,18494,5.51,5,Paid Off,0,2024-03-21
713310,146201,Mortgage,333878,6.03,30,Active,0,2022-04-28
713311,144841,Business Loan,247483,4.71,5,Paid Off,0,2022-07-21
713312,142497,Business Loan,192890,9.85,5,Paid Off,0,2022-06-28
713313,100542,Personal Loan,22598,5.87,5,Active,0,2026-02-23
713314,119821,Personal Loan,5069,3.9,3,Active,0,2024-01-08
713315,103852,Personal Loan,2358,9.84,1,Active,0,2024-04-24
713316,136270,Mortgage,205780,9.66,30,Active,0,2023-09-25
713317,135380,Personal Loan,16567,6.09,1,Defaulted,1,2026-07-07
713318,106002,Personal Loan,8244,6.74,3,Paid Off,0,2021-11-23
713319,132199,Auto Loan,58544,4.14,3,Paid Off,0,2022-08-16
713320,105198,Mortgage,450967,6.75,30,Active,0,2022-01-16
713321,142475,Auto Loan,15225,3.73,6,Active,0,2026-01-08
713322,143324,Auto Loan,11434,3.98,5,Paid Off,0,2025-08-08
713323,108354,Mortgage,560776,7.48,30,Paid Off,0,2025-03-05
713324,122913,Auto Loan,19880,6.98,6,Active,0,2023-08-25
713325,140622,Personal Loan,13862,11.4,5,Active,0,2024-10-17
713326,121594,Business Loan,133095,11.34,5,Active,0,2022-12-31
713327,146686,Business Loan,45849,5.93,10,Active,0,2022-09-29
713328,112027,Business Loan,107603,8.38,10,Paid Off,0,2024-03-21
713329,143683,Business Loan,186451,6.49,10,Active,0,2024-04-24
713330,130419,Business Loan,201262,3.63,10,Active,0,2024-07-01
713331,119603,Auto Loan,21019,3.89,3,Active,0,2025-11-09
713332,120168,Auto Loan,34057,5.2,6,Active,0,2022-05-10
713333,114341,Personal Loan,21189,6.62,1,Active,0,2025-01-11
713334,118664,Auto Loan,55703,9.7,3,Active,0,2022-05-25
713335,140528,Auto Loan,12028,5.98,3,Paid Off,0,2024-03-14
713336,146366,Mortgage,325512,3.53,30,Active,0,2022-10-05
713337,129935,Business Loan,118403,5.85,10,Paid Off,0,2022-12-08
713338,119412,Mortgage,190635,5.01,30,Active,0,2022-05-11
713339,122037,Personal Loan,17679,5.19,1,Active,0,2024-08-11
713340,106326,Mortgage,284969,10.67,30,Active,0,2023-06-01
713341,147980,Business Loan,32645,5.5,10,Paid Off,0,2023-01-04
713342,128802,Personal Loan,9890,8.39,5,Active,0,2024-02-19
713343,140797,Personal Loan,8249,6.85,1,Defaulted,1,2025-05-01
713344,102917,Auto Loan,19061,5.17,6,Active,0,2022-02-18
713345,102229,Business Loan,132029,9.44,5,Active,0,2023-06-29
713346,120023,Auto Loan,48546,5.88,6,Active,0,2025-12-08
713347,139789,Business Loan,181572,4.9,5,Active,0,2026-06-05
713348,107963,Auto Loan,37510,5.3,6,Paid Off,0,2024-07-02
713349,145928,Mortgage,163754,5.38,30,Active,0,2022-11-23
713350,141250,Personal Loan,16299,4.86,3,Paid Off,0,2024-11-22
713351,107744,Mortgage,231013,6.08,30,Active,0,2023-08-02
713352,148342,Auto Loan,18572,5.97,5,Paid Off,0,2025-02-10
713353,147115,Business Loan,139647,5.92,10,Active,0,2024-11-05
713354,135702,Mortgage,191635,8.78,30,Paid Off,0,2025-10-30
713355,114068,Mortgage,272931,4.55,30,Active,0,2023-12-21
713356,116276,Mortgage,152890,4.83,30,Active,0,2023-02-03
713357,105654,Personal Loan,13603,11.15,1,Paid Off,0,2026-07-15
713358,103779,Business Loan,121760,6.13,10,Paid Off,0,2024-12-10
713359,110522,Mortgage,163114,5.63,30,Active,0,2025-03-03
713360,140514,Mortgage,414920,10.33,30,Paid Off,0,2022-06-16
713361,103344,Auto Loan,54147,6.56,3,Paid Off,0,2023-10-23
713362,123646,Personal Loan,21447,8.86,3,Paid Off,0,2025-05-03
713363,119683,Personal Loan,24914,5.99,1,Active,0,2024-09-01
713364,115024,Auto Loan,13121,9.96,3,Paid Off,0,2024-03-20
713365,110480,Auto Loan,43092,11.59,3,Active,0,2022-12-04
713366,135255,Auto Loan,46356,3.82,6,Paid Off,0,2022-11-18
713367,124004,Business Loan,158837,6.46,10,Active,0,2022-10-11
713368,115132,Business Loan,104744,7.51,5,Active,0,2025-05-12
713369,117722,Auto Loan,15471,6.24,5,Active,0,2022-05-18
713370,121813,Personal Loan,23907,4.99,1,Paid Off,0,2025-10-10
713371,121979,Business Loan,27842,11.6,5,Paid Off,0,2022-04-17
713372,117483,Auto Loan,38403,8.65,5,Paid Off,0,2024-05-16
713373,128197,Personal Loan,10596,5.82,1,Paid Off,0,2021-09-15
713374,106633,Auto Loan,47584,4.51,6,Paid Off,0,2023-06-11
713375,100313,Personal Loan,19835,3.56,5,Active,0,2026-01-04
713376,119378,Auto Loan,54765,6.15,5,Paid Off,0,2022-09-30
713377,113120,Auto Loan,53508,6.63,5,Paid Off,0,2021-07-25
713378,112048,Auto Loan,38787,5.31,6,Paid Off,0,2023-12-31
713379,149013,Business Loan,94846,5.67,5,Active,0,2025-03-12
713380,105961,Personal Loan,9016,10.54,1,Paid Off,0,2022-10-13
713381,104635,Mortgage,383555,5.97,30,Active,0,2026-05-12
713382,117112,Mortgage,541222,4.4,30,Active,0,2022-03-10
713383,144524,Personal Loan,2016,6.75,1,Active,0,2021-10-14
713384,104457,Mortgage,439632,6.0,30,Active,0,2022-08-10
713385,112172,Mortgage,438564,7.61,30,Paid Off,0,2026-06-08
713386,118968,Mortgage,181896,5.09,30,Active,0,2025-08-16
713387,114707,Mortgage,351042,6.31,30,Active,0,2026-01-27
713388,104194,Mortgage,560596,4.79,30,Active,0,2024-04-05
713389,125814,Personal Loan,17050,6.27,3,Paid Off,0,2024-04-28
713390,104497,Personal Loan,6302,10.6,5,Defaulted,1,2023-08-26
713391,131529,Mortgage,201386,7.43,30,Paid Off,0,2026-06-27
713392,102780,Mortgage,569377,6.29,30,Paid Off,0,2025-07-31
713393,128034,Business Loan,249316,7.37,10,Active,0,2026-01-25
713394,146816,Business Loan,242206,7.84,5,Active,0,2025-09-11
713395,119007,Auto Loan,35452,3.66,6,Paid Off,0,2024-12-28
713396,114104,Mortgage,199090,5.34,30,Active,0,2024-01-01
713397,132867,Mortgage,581615,6.91,30,Paid Off,0,2024-01-30
713398,142609,Auto Loan,18069,5.28,5,Paid Off,0,2024-02-28
713399,127767,Business Loan,106688,10.31,10,Defaulted,1,2024-04-17
713400,104650,Business Loan,131012,7.44,10,Active,0,2025-02-03
713401,108223,Personal Loan,13036,6.46,5,Active,0,2024-05-20
713402,135076,Personal Loan,1213,8.12,3,Paid Off,0,2026-06-22
713403,143043,Auto Loan,35982,3.93,6,Active,0,2022-12-18
713404,110183,Auto Loan,31410,9.31,5,Paid Off,0,2025-10-28
713405,138838,Business Loan,61152,6.11,5,Active,0,2024-07-20
713406,113745,Auto Loan,19434,5.57,3,Active,0,2022-07-06
713407,123338,Mortgage,455311,6.17,30,Active,0,2022-04-03
713408,139021,Auto Loan,59852,6.27,5,Active,0,2024-01-25
713409,147381,Personal Loan,10366,7.76,3,Active,0,2023-12-18
713410,103063,Business Loan,29451,3.56,5,Paid Off,0,2023-12-21
713411,146695,Auto Loan,21329,4.94,6,Active,0,2023-03-26
713412,102115,Personal Loan,14387,6.05,3,Paid Off,0,2023-01-01
713413,124693,Auto Loan,45411,4.47,3,Paid Off,0,2025-07-12
713414,112650,Business Loan,61531,6.25,10,Paid Off,0,2026-05-30
713415,107880,Personal Loan,3928,5.24,1,Active,0,2023-01-30
713416,122291,Mortgage,259787,5.71,30,Active,0,2022-08-31
713417,116723,Auto Loan,17135,10.02,3,Paid Off,0,2021-08-04
713418,133928,Auto Loan,54549,3.78,5,Active,0,2026-02-12
713419,148954,Business Loan,103938,8.85,10,Paid Off,0,2024-12-23
713420,100248,Personal Loan,6967,4.66,5,Paid Off,0,2025-02-26
713421,130234,Business Loan,93690,6.66,5,Active,0,2025-01-06
713422,145576,Personal Loan,22210,6.56,5,Defaulted,1,2024-03-30
713423,107627,Mortgage,344290,6.32,30,Active,0,2022-09-09
713424,143810,Personal Loan,4802,7.33,3,Paid Off,0,2022-01-08
713425,125353,Mortgage,593944,8.74,30,Active,0,2023-11-01
713426,115539,Mortgage,383137,5.39,30,Active,0,2023-07-22
713427,139702,Mortgage,535502,6.81,30,Active,0,2026-07-06
713428,131714,Personal Loan,24908,3.58,1,Paid Off,0,2022-02-16
713429,135895,Business Loan,74193,4.29,10,Paid Off,0,2025-05-24
713430,127851,Auto Loan,13644,4.97,6,Paid Off,0,2025-01-22
713431,114064,Auto Loan,22591,4.36,6,Paid Off,0,2024-07-09
713432,105231,Mortgage,259789,4.92,30,Active,0,2025-07-20
713433,102668,Auto Loan,51231,4.62,6,Active,0,2022-11-22
713434,130259,Personal Loan,21404,4.59,5,Active,0,2021-12-07
713435,100083,Personal Loan,12611,5.66,1,Paid Off,0,2025-06-05
713436,142549,Mortgage,431535,4.55,30,Active,0,2023-03-24
713437,122280,Mortgage,341269,9.03,30,Active,0,2025-02-19
713438,102053,Business Loan,232283,5.1,5,Paid Off,0,2022-08-26
713439,134460,Mortgage,453343,10.6,30,Paid Off,0,2022-07-11
713440,131536,Mortgage,268802,9.98,30,Active,0,2023-03-01
713441,132027,Business Loan,243552,5.51,10,Active,0,2021-09-28
713442,138996,Personal Loan,3888,4.22,3,Paid Off,0,2021-07-28
713443,113398,Auto Loan,45279,8.11,6,Paid Off,0,2025-04-05
713444,123654,Personal Loan,1674,9.98,3,Active,0,2022-07-17
713445,148132,Mortgage,554130,4.82,30,Defaulted,1,2022-12-15
713446,128122,Mortgage,593573,7.8,30,Paid Off,0,2023-04-26
713447,144627,Auto Loan,52550,4.44,5,Paid Off,0,2025-07-04
713448,122477,Personal Loan,12801,6.84,5,Active,0,2025-06-13
713449,118957,Mortgage,224925,8.67,30,Active,0,2022-12-09
713450,145062,Mortgage,328459,6.28,30,Active,0,2022-02-22
713451,139622,Mortgage,246833,3.61,30,Paid Off,0,2026-03-29
713452,106272,Mortgage,224226,6.69,30,Active,0,2026-04-09
713453,146210,Personal Loan,5167,6.42,3,Paid Off,0,2022-10-09
713454,127985,Business Loan,119346,5.09,10,Paid Off,0,2025-02-03
713455,114384,Personal Loan,9381,5.24,3,Paid Off,0,2025-10-15
713456,134973,Auto Loan,56006,6.29,3,Active,0,2021-10-17
713457,115537,Business Loan,53392,6.91,10,Paid Off,0,2023-12-26
713458,141354,Personal Loan,3891,5.22,3,Active,0,2021-12-10
713459,142275,Mortgage,388124,7.44,30,Paid Off,0,2022-05-25
713460,116573,Personal Loan,15117,7.51,5,Defaulted,1,2022-10-04
713461,143979,Auto Loan,19706,6.06,5,Paid Off,0,2026-04-30
713462,140058,Personal Loan,12179,4.41,1,Active,0,2021-08-27
713463,144395,Business Loan,108796,10.74,5,Paid Off,0,2025-04-19
713464,131773,Mortgage,425870,5.67,30,Paid Off,0,2023-10-16
713465,139278,Personal Loan,12967,6.24,5,Active,0,2022-06-14
713466,144875,Auto Loan,26639,4.66,6,Active,0,2023-08-29
713467,132565,Personal Loan,23047,5.3,5,Paid Off,0,2024-06-04
713468,145176,Mortgage,498373,6.18,30,Paid Off,0,2024-08-01
713469,108713,Personal Loan,13369,10.53,5,Active,0,2022-03-13
713470,119331,Business Loan,183912,4.77,10,Paid Off,0,2025-03-28
713471,143289,Mortgage,562839,11.36,30,Paid Off,0,2025-02-13
713472,104191,Personal Loan,12044,6.91,3,Defaulted,1,2023-12-19
713473,122752,Mortgage,433413,3.96,30,Paid Off,0,2024-03-08
713474,116174,Personal Loan,13741,7.03,1,Active,0,2023-12-14
713475,119872,Auto Loan,15443,6.13,3,Active,0,2023-06-07
713476,126992,Mortgage,578035,6.39,30,Paid Off,0,2021-10-23
713477,140835,Mortgage,541247,3.71,30,Paid Off,0,2023-09-03
713478,132453,Auto Loan,57039,6.2,5,Active,0,2022-06-23
713479,112286,Mortgage,441708,10.71,30,Active,0,2023-05-02
713480,116962,Mortgage,526889,4.49,30,Active,0,2023-07-30
713481,145468,Auto Loan,27337,6.25,5,Paid Off,0,2022-04-27
713482,122060,Personal Loan,10891,4.86,1,Paid Off,0,2025-03-31
713483,117072,Auto Loan,49190,6.96,5,Paid Off,0,2022-04-26
713484,140163,Personal Loan,8155,5.51,1,Paid Off,0,2025-10-31
713485,108343,Personal Loan,7718,4.13,3,Active,0,2025-05-08
713486,105960,Personal Loan,1992,11.1,1,Defaulted,1,2023-04-09
713487,140137,Personal Loan,2400,5.85,1,Active,0,2023-11-12
713488,134912,Mortgage,398101,4.52,30,Active,0,2022-12-21
713489,103853,Mortgage,239416,4.73,30,Paid Off,0,2022-10-18
713490,148970,Business Loan,220802,6.42,10,Active,0,2023-08-08
713491,122707,Auto Loan,19358,4.24,5,Active,0,2026-05-13
713492,108741,Auto Loan,41963,5.5,3,Paid Off,0,2025-03-20
713493,147689,Personal Loan,21169,6.13,5,Active,0,2023-01-03
713494,123094,Mortgage,581276,5.56,30,Active,0,2022-06-01
713495,134359,Auto Loan,34389,4.0,6,Paid Off,0,2024-12-06
713496,139433,Auto Loan,48080,6.01,6,Active,0,2025-06-04
713497,145805,Mortgage,482850,9.54,30,Active,0,2021-10-18
713498,145852,Mortgage,534593,8.81,30,Active,0,2021-08-31
713499,143891,Personal Loan,24570,3.86,5,Active,0,2021-09-16
713500,100723,Personal Loan,15671,5.19,1,Active,0,2024-12-29
713501,112324,Mortgage,556327,4.85,30,Active,0,2024-03-20
713502,130339,Mortgage,440477,5.7,30,Paid Off,0,2021-09-02
713503,124748,Personal Loan,13019,10.54,1,Active,0,2025-07-22
713504,105172,Personal Loan,1713,8.08,3,Paid Off,0,2022-03-19
713505,142366,Personal Loan,23784,7.91,3,Active,0,2024-01-24
713506,128922,Auto Loan,28813,5.68,5,Defaulted,1,2025-04-29
713507,102295,Auto Loan,18573,6.5,3,Paid Off,0,2026-06-25
713508,117588,Mortgage,408446,5.83,30,Paid Off,0,2023-10-15
713509,142032,Mortgage,477454,4.95,30,Active,0,2022-02-15
713510,104640,Personal Loan,18769,11.91,3,Active,0,2025-05-10
713511,145670,Auto Loan,39373,4.37,6,Paid Off,0,2026-03-26
713512,138427,Auto Loan,17573,6.01,3,Active,0,2022-12-25
713513,147214,Auto Loan,52074,10.04,6,Active,0,2024-11-09
713514,122780,Personal Loan,4066,4.84,1,Paid Off,0,2024-01-17
713515,105570,Business Loan,219011,4.54,5,Active,0,2023-04-25
713516,131288,Mortgage,203651,6.19,30,Paid Off,0,2025-02-02
713517,140830,Personal Loan,5127,5.0,5,Active,0,2024-03-25
713518,122819,Personal Loan,6273,8.59,1,Paid Off,0,2023-12-28
713519,141077,Auto Loan,45040,9.8,5,Paid Off,0,2021-10-24
713520,141961,Auto Loan,43298,5.51,3,Paid Off,0,2023-08-09
713521,146029,Auto Loan,54567,11.0,6,Paid Off,0,2021-08-24
713522,139996,Auto Loan,19018,6.82,3,Active,0,2025-12-24
713523,131243,Business Loan,80758,6.38,5,Paid Off,0,2023-04-15
713524,113174,Personal Loan,6610,6.47,5,Defaulted,1,2021-12-01
713525,106502,Mortgage,480025,10.91,30,Paid Off,0,2024-12-22
713526,130325,Business Loan,175946,7.69,5,Paid Off,0,2025-11-18
713527,121880,Mortgage,361653,3.6,30,Active,0,2025-01-24
713528,105078,Personal Loan,23304,9.46,3,Paid Off,0,2022-05-05
713529,116987,Mortgage,197133,7.15,30,Active,0,2023-03-28
713530,143084,Auto Loan,52239,11.06,5,Paid Off,0,2021-11-15
713531,122153,Auto Loan,19764,10.23,3,Active,0,2021-09-29
713532,124060,Business Loan,195181,4.76,5,Active,0,2023-01-12
713533,128845,Personal Loan,8423,5.37,1,Paid Off,0,2026-03-28
713534,135117,Mortgage,228402,9.92,30,Active,0,2023-05-21
713535,119431,Mortgage,231457,6.95,30,Paid Off,0,2022-01-24
713536,121324,Business Loan,235936,4.53,5,Active,0,2025-03-04
713537,124539,Business Loan,160965,5.78,10,Active,0,2021-09-16
713538,131302,Auto Loan,11483,5.07,5,Paid Off,0,2025-09-11
713539,114100,Personal Loan,14274,9.6,3,Active,0,2024-09-08
713540,103777,Mortgage,468271,5.44,30,Paid Off,0,2025-03-17
713541,104974,Personal Loan,7408,5.81,1,Active,0,2023-11-10
713542,100431,Business Loan,220538,7.96,5,Paid Off,0,2024-08-25
713543,134960,Business Loan,130622,6.3,10,Paid Off,0,2026-05-31
713544,149173,Mortgage,364288,8.32,30,Paid Off,0,2023-07-02
713545,133006,Auto Loan,26048,6.35,6,Paid Off,0,2023-05-14
713546,120783,Mortgage,232412,4.38,30,Paid Off,0,2022-05-22
713547,125140,Mortgage,369737,4.64,30,Paid Off,0,2023-06-15
713548,108313,Auto Loan,55173,6.19,5,Paid Off,0,2024-05-10
713549,147502,Auto Loan,37078,10.32,5,Paid Off,0,2024-01-20
713550,106324,Personal Loan,3205,7.95,5,Active,0,2022-08-06
713551,121220,Business Loan,164349,4.21,10,Paid Off,0,2024-05-06
713552,142949,Business Loan,36944,4.66,10,Active,0,2025-06-04
713553,138113,Auto Loan,52640,4.64,6,Paid Off,0,2024-05-17
713554,131757,Mortgage,412010,5.52,30,Active,0,2023-05-25
713555,117807,Auto Loan,14715,5.35,5,Paid Off,0,2022-11-29
713556,125799,Auto Loan,56518,10.53,3,Paid Off,0,2023-04-30
713557,111195,Personal Loan,24615,5.15,1,Paid Off,0,2023-02-04
713558,130360,Personal Loan,3464,4.16,3,Active,0,2024-11-29
713559,122997,Business Loan,130284,5.55,10,Paid Off,0,2026-03-19
713560,131234,Personal Loan,19826,3.54,5,Paid Off,0,2024-12-24
713561,111238,Mortgage,513024,6.72,30,Paid Off,0,2023-02-11
713562,131503,Mortgage,560474,5.89,30,Paid Off,0,2025-11-10
713563,116890,Business Loan,203487,10.93,10,Active,0,2023-04-07
713564,134544,Business Loan,220863,9.85,10,Defaulted,1,2022-10-10
713565,135439,Auto Loan,31790,3.55,3,Active,0,2023-02-21
713566,119038,Personal Loan,23133,6.91,1,Paid Off,0,2022-10-21
713567,145407,Business Loan,67817,5.74,5,Paid Off,0,2022-09-01
713568,144053,Mortgage,266635,6.73,30,Defaulted,1,2022-01-16
713569,134254,Mortgage,472426,6.88,30,Active,0,2021-08-20
713570,144149,Mortgage,415006,6.92,30,Active,0,2023-07-31
713571,143186,Business Loan,80994,5.81,10,Defaulted,1,2023-09-24
713572,105321,Mortgage,448869,3.8,30,Paid Off,0,2021-09-17
713573,127339,Business Loan,233372,11.33,5,Active,0,2026-03-22
713574,132397,Business Loan,184217,6.64,5,Active,0,2023-01-01
713575,130997,Personal Loan,19617,6.17,3,Paid Off,0,2022-10-12
713576,146434,Personal Loan,24881,5.88,1,Paid Off,0,2024-12-18
713577,100746,Business Loan,241018,5.69,10,Paid Off,0,2022-11-03
713578,109162,Personal Loan,16571,5.38,3,Active,0,2024-08-27
713579,110628,Mortgage,316788,11.96,30,Paid Off,0,2022-07-13
713580,130228,Mortgage,234445,5.54,30,Active,0,2025-01-06
713581,130892,Mortgage,308488,4.84,30,Active,0,2021-11-06
713582,121893,Personal Loan,9368,4.07,5,Paid Off,0,2024-04-17
713583,138056,Personal Loan,20551,4.57,3,Active,0,2023-03-22
713584,149229,Mortgage,334323,6.64,30,Paid Off,0,2025-08-18
713585,104705,Mortgage,240346,5.87,30,Active,0,2026-05-20
713586,108522,Mortgage,478176,7.25,30,Paid Off,0,2024-01-31
713587,132012,Business Loan,209296,5.71,5,Active,0,2021-12-28
713588,115411,Mortgage,367553,4.29,30,Paid Off,0,2024-10-21
713589,124797,Personal Loan,24421,4.24,3,Paid Off,0,2024-05-28
713590,111764,Mortgage,432575,6.73,30,Paid Off,0,2022-01-12
713591,114894,Personal Loan,20453,3.57,5,Paid Off,0,2023-12-27
713592,139234,Business Loan,137750,8.53,10,Paid Off,0,2023-09-19
713593,101555,Auto Loan,46639,5.33,6,Defaulted,1,2022-11-25
713594,144519,Mortgage,324936,3.74,30,Paid Off,0,2025-10-28
713595,112887,Business Loan,234555,6.62,5,Paid Off,0,2022-09-14
713596,120492,Personal Loan,4829,6.04,1,Active,0,2026-01-13
713597,127699,Business Loan,28336,4.95,5,Active,0,2025-10-01
713598,149359,Personal Loan,1252,7.41,1,Paid Off,0,2024-08-16
713599,140841,Business Loan,154871,9.22,5,Active,0,2023-08-19
713600,106513,Auto Loan,24455,5.18,3,Paid Off,0,2022-10-23
