Account_ID,Customer_ID,Account_Type,Balance,Open_Date
575096,139557,Savings,239316,2020-10-31
575097,139558,Checking,4552,2023-08-05
575098,139558,Savings,71057,2024-06-17
575099,139559,Checking,1102,2025-01-04
575100,139559,Savings,62920,2025-09-26
575101,139560,Checking,8265,2025-05-25
575102,139560,Savings,46155,2025-12-28
575103,139560,Certificate of Deposit,126734,2026-06-16
575104,139561,Checking,12876,2024-04-07
575105,139561,Savings,28207,2023-08-25
575106,139562,Checking,5568,2025-10-07
575107,139562,Savings,166885,2026-04-06
575108,139563,Checking,9532,2025-03-29
575109,139563,Savings,24565,2022-12-26
575110,139563,Certificate of Deposit,151434,2022-08-17
575111,139564,Checking,13591,2026-01-10
575112,139565,Checking,12678,2024-12-19
575113,139566,Checking,1046,2024-06-17
575114,139566,Savings,15996,2022-06-30
575115,139567,Checking,11915,2022-04-14
575116,139567,Savings,108233,2024-03-21
575117,139568,Checking,3977,2026-03-27
575118,139568,Certificate of Deposit,43793,2019-04-04
575119,139569,Checking,10021,2023-08-04
575120,139570,Checking,5083,2024-09-22
575121,139570,Savings,57976,2020-12-31
575122,139571,Checking,14116,2022-07-11
575123,139572,Checking,11430,2020-01-12
575124,139572,Savings,102358,2022-11-22
575125,139573,Checking,3164,2026-06-26
575126,139573,Savings,73828,2023-09-11
575127,139574,Checking,11977,2019-05-23
575128,139574,Savings,69886,2019-04-06
575129,139575,Checking,3158,2025-09-29
575130,139575,Savings,251826,2022-09-02
575131,139575,Certificate of Deposit,175518,2025-02-10
575132,139576,Checking,7470,2018-10-15
575133,139577,Checking,10189,2026-06-07
575134,139578,Checking,11254,2025-06-10
575135,139578,Savings,127956,2025-08-18
575136,139579,Checking,3177,2022-08-20
575137,139579,Savings,170108,2022-09-03
575138,139580,Checking,12535,2024-03-02
575139,139581,Checking,7652,2022-12-04
575140,139581,Savings,50267,2025-01-18
575141,139582,Checking,13597,2026-04-13
575142,139582,Savings,162090,2023-05-12
575143,139582,Certificate of Deposit,112212,2022-12-31
575144,139583,Checking,7374,2022-04-23
575145,139583,Savings,178042,2021-02-22
575146,139583,Certificate of Deposit,109819,2025-02-11
575147,139584,Checking,5313,2024-04-05
575148,139585,Checking,11805,2023-05-01
575149,139585,Savings,156071,2025-10-07
575150,139586,Checking,4352,2023-03-13
575151,139587,Checking,2683,2025-08-08
575152,139587,Savings,126882,2026-02-17
575153,139588,Checking,13208,2023-03-24
575154,139588,Savings,33966,2024-06-29
575155,139589,Checking,9686,2026-07-13
575156,139589,Savings,116223,2026-07-12
575157,139590,Checking,9697,2026-06-09
575158,139590,Savings,23980,2024-09-24
575159,139591,Checking,3781,2022-09-25
575160,139592,Checking,12745,2022-09-30
575161,139592,Savings,64560,2019-01-23
575162,139592,Certificate of Deposit,57830,2019-06-03
575163,139593,Checking,2937,2022-04-16
575164,139593,Savings,53106,2025-08-06
575165,139594,Checking,6578,2021-01-15
575166,139594,Savings,86347,2025-02-15
575167,139595,Checking,8197,2026-07-11
575168,139596,Checking,9159,2023-07-13
575169,139596,Savings,24606,2022-12-13
575170,139596,Certificate of Deposit,117225,2025-01-14
575171,139597,Checking,8454,2026-05-03
575172,139597,Savings,37404,2026-03-17
575173,139598,Checking,11342,2025-08-15
575174,139598,Certificate of Deposit,135469,2026-06-27
575175,139599,Checking,12331,2022-01-31
575176,139599,Savings,227925,2022-08-19
575177,139599,Certificate of Deposit,286845,2019-02-05
575178,139600,Checking,6908,2026-03-24
575179,139601,Checking,12297,2022-11-27
575180,139601,Certificate of Deposit,77861,2023-07-14
575181,139602,Checking,9405,2026-06-23
575182,139602,Savings,87912,2026-06-11
575183,139603,Checking,7706,2024-09-18
575184,139603,Savings,65831,2023-07-12
575185,139604,Checking,12990,2025-04-08
575186,139604,Savings,12178,2025-08-22
575187,139605,Checking,13787,2021-09-15
575188,139606,Checking,9778,2022-11-19
575189,139606,Savings,208877,2024-01-25
575190,139607,Checking,5326,2021-09-01
575191,139607,Savings,89241,2020-02-13
575192,139608,Checking,4263,2025-07-21
575193,139608,Savings,86373,2025-05-30
575194,139609,Checking,577,2026-03-18
575195,139610,Checking,4937,2022-03-04
575196,139610,Savings,57914,2021-02-01
575197,139611,Checking,12180,2026-07-12
575198,139611,Savings,116146,2025-10-17
575199,139612,Checking,11966,2021-10-22
575200,139612,Savings,10933,2026-03-29
575201,139613,Checking,14614,2025-03-25
575202,139613,Savings,137261,2021-04-15
575203,139614,Checking,12567,2025-06-01
575204,139615,Checking,3518,2025-11-08
575205,139615,Savings,5783,2026-03-10
575206,139615,Certificate of Deposit,71362,2026-06-27
575207,139616,Checking,9917,2025-12-26
575208,139616,Savings,256510,2025-05-07
575209,139617,Checking,12417,2025-10-11
575210,139617,Savings,62967,2021-02-09
575211,139618,Checking,3894,2025-02-19
575212,139618,Savings,208351,2025-05-21
575213,139619,Checking,14437,2025-05-28
575214,139620,Checking,14936,2025-09-16
575215,139620,Savings,62705,2025-10-10
575216,139621,Checking,11334,2023-11-05
575217,139621,Savings,97585,2025-11-17
575218,139622,Checking,6567,2024-05-23
575219,139622,Savings,125504,2023-10-22
575220,139622,Certificate of Deposit,296894,2024-01-11
575221,139623,Checking,544,2025-11-26
575222,139623,Savings,142702,2026-04-09
575223,139624,Checking,3556,2025-12-06
575224,139625,Checking,1928,2021-10-05
575225,139625,Savings,65264,2025-01-04
575226,139626,Checking,6006,2023-12-06
575227,139626,Savings,204049,2020-09-22
575228,139626,Certificate of Deposit,139148,2021-11-06
575229,139627,Checking,13252,2018-08-08
575230,139628,Checking,8367,2022-08-18
575231,139628,Savings,68780,2025-02-10
575232,139629,Checking,7314,2022-02-09
575233,139629,Savings,93541,2020-08-07
575234,139630,Checking,1182,2022-02-16
575235,139630,Savings,106460,2022-04-16
575236,139630,Certificate of Deposit,207995,2023-05-11
575237,139631,Checking,12388,2022-06-19
575238,139631,Savings,108458,2023-01-18
575239,139631,Certificate of Deposit,297321,2021-05-27
575240,139632,Checking,6916,2026-07-04
575241,139632,Savings,126061,2026-03-22
575242,139632,Certificate of Deposit,111166,2025-10-26
575243,139633,Checking,3322,2017-11-26
575244,139634,Checking,9565,2020-07-23
575245,139634,Savings,201779,2025-12-22
575246,139635,Checking,14146,2022-11-17
575247,139636,Checking,4090,2025-12-06
575248,139636,Savings,42987,2021-05-14
575249,139637,Checking,9313,2022-06-09
575250,139637,Savings,170387,2018-08-27
575251,139637,Certificate of Deposit,341584,2025-05-02
575252,139638,Checking,968,2024-06-08
575253,139638,Savings,9088,2026-01-24
575254,139639,Checking,4791,2025-04-14
575255,139640,Checking,11908,2024-01-11
575256,139640,Savings,38384,2025-06-25
575257,139641,Checking,8893,2020-05-20
575258,139641,Certificate of Deposit,85683,2025-03-23
575259,139642,Checking,12220,2022-11-23
575260,139642,Savings,121550,2024-08-21
575261,139643,Checking,1467,2026-03-11
575262,139643,Savings,32775,2026-03-18
575263,139644,Checking,13133,2018-07-19
575264,139644,Savings,171351,2026-07-14
575265,139645,Checking,3385,2024-01-11
575266,139645,Savings,151414,2025-07-08
575267,139645,Certificate of Deposit,124503,2024-11-07
575268,139646,Checking,14535,2026-06-09
575269,139646,Savings,101270,2025-11-03
575270,139647,Checking,6014,2026-06-09
575271,139647,Savings,36693,2026-04-16
575272,139648,Checking,807,2025-02-11
575273,139649,Checking,11979,2022-10-07
575274,139649,Savings,85932,2026-07-10
575275,139650,Checking,3388,2019-10-11
575276,139650,Savings,92191,2020-01-26
575277,139650,Certificate of Deposit,111514,2021-09-07
575278,139651,Checking,6879,2025-03-31
575279,139651,Certificate of Deposit,160988,2024-03-14
575280,139652,Checking,12872,2024-12-02
575281,139652,Savings,46055,2024-04-17
575282,139653,Checking,14602,2026-01-07
575283,139654,Checking,6931,2026-07-04
575284,139654,Savings,17357,2026-01-06
575285,139655,Checking,10545,2025-03-05
575286,139656,Checking,11100,2024-09-02
575287,139656,Certificate of Deposit,167003,2017-09-15
575288,139657,Checking,4034,2025-09-11
575289,139657,Savings,61219,2025-08-01
575290,139657,Certificate of Deposit,208070,2025-08-26
575291,139658,Checking,3253,2025-08-19
575292,139658,Savings,27841,2024-12-27
575293,139659,Checking,10505,2025-06-21
575294,139660,Checking,3728,2026-03-10
575295,139660,Savings,40354,2026-01-15
575296,139661,Checking,3069,2023-02-04
575297,139661,Savings,93339,2026-01-11
575298,139662,Checking,9359,2023-11-23
575299,139662,Savings,89639,2024-06-17
575300,139663,Checking,2713,2026-05-14
575301,139663,Savings,219672,2025-10-26
575302,139664,Checking,12648,2026-01-08
575303,139664,Savings,119647,2025-05-22
575304,139665,Checking,12623,2026-07-05
575305,139665,Savings,98144,2026-05-02
575306,139666,Checking,855,2026-05-20
575307,139666,Savings,104371,2026-04-26
575308,139667,Checking,678,2022-05-11
575309,139667,Savings,122608,2022-03-29
575310,139668,Checking,11764,2024-12-31
575311,139668,Savings,144515,2023-12-20
575312,139668,Certificate of Deposit,96880,2025-01-08
575313,139669,Checking,9811,2019-09-02
575314,139669,Savings,54390,2021-10-23
575315,139669,Certificate of Deposit,190788,2020-11-11
575316,139670,Checking,9566,2021-09-13
575317,139671,Checking,2841,2025-07-13
575318,139671,Certificate of Deposit,167968,2024-09-06
575319,139672,Checking,2005,2026-03-16
575320,139672,Savings,11360,2024-05-18
575321,139672,Certificate of Deposit,72615,2025-12-19
575322,139673,Checking,5684,2023-11-14
575323,139674,Checking,5144,2026-06-06
575324,139674,Savings,67532,2026-05-29
575325,139674,Certificate of Deposit,59654,2025-03-12
575326,139675,Checking,8430,2020-12-18
575327,139676,Checking,10581,2023-01-20
575328,139676,Savings,219008,2026-06-04
575329,139677,Checking,9126,2026-07-12
575330,139678,Checking,2915,2025-03-11
575331,139679,Checking,5857,2026-02-08
575332,139679,Savings,116497,2026-07-17
575333,139679,Certificate of Deposit,136150,2025-10-11
575334,139680,Checking,9480,2023-11-04
575335,139680,Savings,165722,2021-01-25
575336,139680,Certificate of Deposit,221477,2019-08-11
575337,139681,Checking,6440,2026-03-07
575338,139681,Savings,88570,2025-03-21
575339,139682,Checking,9171,2026-03-09
575340,139682,Savings,37789,2025-12-22
575341,139683,Checking,11125,2026-05-04
575342,139683,Savings,72194,2026-07-03
575343,139684,Checking,10992,2021-06-08
575344,139684,Savings,36877,2019-10-23
575345,139685,Checking,6174,2025-07-29
575346,139686,Checking,10580,2024-12-30
575347,139686,Certificate of Deposit,166356,2019-04-08
575348,139687,Checking,4340,2022-11-27
575349,139687,Savings,205733,2026-06-11
575350,139687,Certificate of Deposit,139441,2024-07-15
575351,139688,Checking,1031,2021-02-15
575352,139688,Savings,65750,2024-10-02
575353,139689,Checking,7110,2026-06-11
575354,139689,Savings,206000,2022-06-08
575355,139690,Checking,12109,2020-01-02
575356,139690,Savings,108819,2024-02-04
575357,139691,Checking,2129,2018-04-27
575358,139691,Savings,21570,2024-11-04
575359,139691,Certificate of Deposit,60191,2025-03-05
575360,139692,Checking,4606,2026-06-23
575361,139692,Savings,48388,2026-03-18
575362,139692,Certificate of Deposit,102999,2026-06-20
575363,139693,Checking,983,2026-01-09
575364,139693,Savings,206827,2026-05-25
575365,139694,Checking,4204,2025-05-14
575366,139695,Checking,10925,2017-06-07
575367,139695,Savings,149646,2025-03-25
575368,139696,Checking,5399,2024-10-27
575369,139696,Savings,12574,2023-11-17
575370,139696,Certificate of Deposit,37358,2025-12-10
575371,139697,Checking,5444,2024-11-26
575372,139698,Checking,8893,2026-02-25
575373,139699,Checking,10080,2021-10-01
575374,139699,Savings,27691,2020-07-11
575375,139700,Checking,5512,2026-07-03
575376,139700,Savings,14562,2026-06-30
575377,139700,Certificate of Deposit,47611,2025-02-11
575378,139701,Checking,13867,2017-08-25
575379,139702,Checking,13768,2025-10-16
575380,139702,Savings,24651,2026-06-20
575381,139703,Checking,10281,2019-03-01
575382,139704,Checking,13436,2022-11-05
575383,139704,Savings,51062,2022-07-10
575384,139705,Checking,5409,2021-09-07
575385,139705,Savings,47678,2021-02-05
575386,139706,Checking,11613,2025-01-26
575387,139706,Savings,45063,2025-10-13
575388,139706,Certificate of Deposit,57547,2025-12-25
575389,139707,Checking,13268,2025-04-05
575390,139707,Savings,69345,2025-04-04
575391,139708,Checking,14517,2025-07-28
575392,139708,Savings,152174,2026-03-24
575393,139709,Checking,14973,2026-03-24
575394,139709,Savings,100762,2025-07-09
575395,139710,Checking,7634,2026-02-16
575396,139710,Certificate of Deposit,179015,2024-02-09
575397,139711,Checking,9569,2022-03-31
575398,139712,Checking,2098,2020-01-10
575399,139713,Checking,9313,2025-02-22
575400,139713,Savings,181112,2024-12-25
575401,139714,Checking,9899,2025-02-11
575402,139714,Savings,202019,2022-06-22
575403,139715,Checking,10373,2023-09-11
575404,139716,Checking,2563,2018-03-01
575405,139716,Savings,66684,2018-04-27
575406,139717,Checking,2612,2021-09-24
575407,139717,Savings,63176,2024-04-27
575408,139718,Checking,3357,2026-05-22
575409,139718,Savings,85037,2026-05-15
575410,139718,Certificate of Deposit,115872,2024-07-12
575411,139719,Checking,9024,2024-09-04
575412,139720,Checking,13873,2022-03-04
575413,139720,Savings,44008,2023-10-11
575414,139721,Checking,8764,2026-07-06
575415,139721,Savings,62622,2026-06-05
575416,139721,Certificate of Deposit,154197,2026-02-22
575417,139722,Checking,9939,2022-04-29
575418,139722,Savings,188631,2022-12-01
575419,139723,Checking,10901,2022-04-21
575420,139723,Savings,32442,2019-10-14
575421,139724,Checking,8099,2022-04-30
575422,139724,Savings,112326,2022-02-24
575423,139725,Checking,4637,2024-12-03
575424,139725,Certificate of Deposit,233370,2021-05-10
575425,139726,Checking,3747,2025-10-27
575426,139726,Savings,48432,2026-01-06
575427,139727,Checking,4647,2021-06-29
575428,139727,Savings,15544,2024-07-09
575429,139728,Checking,13527,2026-06-12
575430,139729,Checking,13109,2019-07-05
575431,139729,Savings,64711,2026-02-14
575432,139730,Checking,12162,2021-07-08
575433,139731,Checking,2509,2025-11-13
575434,139731,Certificate of Deposit,195767,2025-07-05
575435,139732,Checking,14676,2026-06-11
575436,139732,Savings,58847,2025-08-11
575437,139732,Certificate of Deposit,152798,2025-12-29
575438,139733,Checking,6183,2022-08-20
575439,139733,Savings,152164,2024-02-02
575440,139734,Checking,3344,2021-06-03
575441,139734,Savings,179253,2023-02-09
575442,139734,Certificate of Deposit,429222,2020-04-05
575443,139735,Checking,6016,2025-12-09
575444,139735,Savings,73993,2026-05-03
575445,139736,Checking,2673,2026-05-02
575446,139736,Savings,78448,2026-06-07
575447,139737,Checking,10995,2022-09-08
575448,139738,Checking,3663,2025-09-20
575449,139739,Checking,1567,2025-05-21
575450,139739,Savings,277393,2019-02-26
575451,139740,Checking,13182,2020-09-04
575452,139740,Savings,61065,2025-01-21
575453,139741,Checking,8996,2025-04-10
575454,139742,Checking,3894,2026-06-11
575455,139743,Checking,1248,2025-07-01
575456,139743,Savings,73500,2025-03-03
575457,139744,Checking,7335,2025-11-12
575458,139745,Checking,11331,2026-07-12
575459,139745,Savings,193030,2026-07-10
575460,139746,Checking,1462,2023-12-06
575461,139746,Savings,147128,2024-01-01
575462,139747,Checking,12885,2025-10-18
575463,139748,Checking,10394,2024-11-10
575464,139748,Savings,46242,2025-12-17
575465,139748,Certificate of Deposit,75094,2026-06-12
575466,139749,Checking,11287,2025-07-26
575467,139750,Checking,6694,2021-10-26
575468,139750,Savings,52645,2022-09-26
575469,139751,Checking,4890,2025-11-04
575470,139752,Checking,10404,2024-01-29
575471,139753,Checking,2502,2019-07-21
575472,139753,Savings,61556,2020-05-06
575473,139753,Certificate of Deposit,377328,2022-05-08
575474,139754,Checking,11151,2021-05-27
575475,139755,Checking,1483,2023-11-02
575476,139755,Certificate of Deposit,444686,2022-05-20
575477,139756,Checking,4378,2025-08-28
575478,139757,Checking,12924,2021-10-24
575479,139757,Savings,16502,2024-03-28
575480,139757,Certificate of Deposit,97355,2024-08-16
575481,139758,Checking,5805,2024-12-23
575482,139758,Savings,248093,2024-01-06
575483,139759,Checking,12849,2025-11-05
575484,139759,Savings,89335,2026-03-10
575485,139760,Checking,14257,2025-08-02
575486,139760,Savings,35356,2026-06-22
575487,139761,Checking,4367,2023-08-31
575488,139761,Certificate of Deposit,173623,2026-04-22
575489,139762,Checking,11676,2025-03-22
575490,139762,Savings,26604,2025-08-15
575491,139762,Certificate of Deposit,28012,2025-02-25
575492,139763,Checking,5704,2021-02-12
575493,139764,Checking,831,2025-05-18
575494,139764,Savings,168402,2025-05-20
575495,139765,Checking,10683,2025-08-29
575496,139766,Checking,11909,2022-02-28
575497,139766,Savings,46722,2024-01-18
575498,139766,Certificate of Deposit,141525,2026-05-29
575499,139767,Checking,1108,2025-09-24
575500,139768,Checking,6562,2023-03-17
575501,139768,Savings,43340,2024-03-09
575502,139769,Checking,2709,2021-05-12
575503,139769,Savings,131293,2026-05-12
575504,139770,Checking,1875,2026-07-04
575505,139770,Certificate of Deposit,165597,2026-06-23
575506,139771,Checking,13248,2026-06-25
575507,139771,Savings,31279,2025-08-15
575508,139772,Checking,13026,2025-09-14
575509,139772,Savings,133996,2022-11-14
575510,139773,Checking,2933,2023-04-16
575511,139773,Certificate of Deposit,68980,2024-11-03
575512,139774,Checking,9470,2026-05-05
575513,139774,Savings,52867,2026-07-07
575514,139775,Checking,6348,2025-10-24
575515,139775,Certificate of Deposit,127707,2024-10-14
575516,139776,Checking,11584,2024-01-19
575517,139776,Savings,36325,2022-09-14
575518,139777,Checking,14523,2017-10-19
575519,139777,Savings,207446,2018-02-28
575520,139778,Checking,14817,2026-03-11
575521,139778,Savings,74343,2024-08-17
575522,139779,Checking,4876,2026-07-10
575523,139779,Savings,37292,2026-07-12
575524,139779,Certificate of Deposit,152721,2026-07-15
575525,139780,Checking,2732,2022-09-27
575526,139781,Checking,12430,2025-09-25
575527,139781,Savings,71937,2026-01-05
575528,139782,Checking,10705,2025-07-28
575529,139782,Savings,75726,2025-09-01
575530,139783,Checking,14884,2023-11-22
575531,139783,Savings,90353,2023-02-12
575532,139783,Certificate of Deposit,210360,2021-07-02
575533,139784,Checking,14694,2026-02-04
575534,139784,Savings,21808,2026-03-22
575535,139785,Checking,12206,2017-11-24
575536,139785,Savings,74085,2025-10-05
575537,139786,Checking,8383,2025-07-08
575538,139787,Checking,5347,2022-08-26
575539,139788,Checking,2116,2022-04-22
575540,139788,Savings,68198,2022-12-24
575541,139789,Checking,748,2024-06-03
575542,139789,Savings,83194,2023-05-13
575543,139790,Checking,5030,2018-05-29
575544,139790,Savings,103954,2021-01-16
575545,139791,Checking,10954,2024-07-13
575546,139791,Savings,92423,2024-12-10
575547,139792,Checking,3967,2025-10-10
575548,139792,Savings,56590,2024-11-21
575549,139793,Checking,1693,2024-11-18
575550,139793,Savings,57856,2026-04-15
575551,139794,Checking,9707,2025-09-21
575552,139794,Savings,79431,2024-05-30
575553,139795,Checking,4626,2024-08-16
575554,139795,Savings,124538,2024-08-30
575555,139796,Checking,13372,2026-01-28
575556,139797,Checking,7252,2024-02-11
575557,139797,Savings,241624,2024-01-29
575558,139798,Checking,11227,2025-10-04
575559,139798,Savings,29432,2023-04-05
575560,139799,Checking,4328,2024-12-18
575561,139799,Savings,27191,2022-07-07
575562,139800,Checking,7660,2024-09-14
575563,139800,Savings,171424,2025-04-23
575564,139801,Checking,2132,2026-07-04
575565,139801,Savings,19928,2026-06-19
575566,139802,Checking,4810,2026-06-24
575567,139802,Savings,60680,2026-06-22
575568,139802,Certificate of Deposit,180859,2026-07-07
575569,139803,Checking,519,2025-10-18
575570,139803,Savings,34227,2022-02-18
575571,139804,Checking,8554,2018-11-01
575572,139805,Checking,4625,2024-01-17
575573,139805,Savings,189111,2023-03-23
575574,139806,Checking,5375,2025-06-09
575575,139806,Savings,107137,2025-07-23
575576,139807,Checking,4899,2026-07-10
575577,139807,Savings,53129,2026-01-21
575578,139808,Checking,5771,2024-12-13
575579,139808,Certificate of Deposit,98101,2019-12-26
575580,139809,Checking,5543,2024-03-19
575581,139809,Savings,119240,2017-05-29
575582,139810,Checking,9119,2024-10-04
575583,139810,Savings,56089,2024-03-25
575584,139811,Checking,10680,2024-09-26
575585,139811,Savings,142095,2025-02-23
575586,139811,Certificate of Deposit,477898,2024-01-05
575587,139812,Checking,11819,2023-11-08
575588,139812,Savings,53784,2024-01-05
575589,139813,Checking,4670,2024-05-29
575590,139814,Checking,2830,2018-06-28
575591,139814,Savings,30003,2023-09-12
575592,139815,Checking,9887,2026-03-26
575593,139815,Savings,86768,2023-03-21
575594,139816,Checking,6280,2024-11-18
575595,139816,Savings,160311,2024-04-06
575596,139817,Checking,3793,2021-03-15
575597,139817,Savings,71031,2021-02-20
575598,139818,Checking,6463,2024-10-31
575599,139818,Savings,39011,2021-01-06
575600,139819,Checking,1828,2021-01-17
575601,139820,Checking,7601,2024-08-01
575602,139820,Savings,49508,2018-05-18
575603,139821,Checking,9183,2023-10-21
575604,139821,Savings,30502,2026-06-07
575605,139822,Checking,714,2020-12-27
575606,139822,Savings,219188,2025-11-22
575607,139823,Checking,7864,2026-01-06
575608,139823,Savings,127742,2019-10-18
575609,139824,Checking,3579,2025-04-16
575610,139824,Savings,59079,2024-03-25
575611,139825,Checking,13963,2025-07-18
575612,139825,Savings,30600,2025-10-05
575613,139826,Checking,11433,2024-01-05
575614,139826,Savings,52881,2024-05-31
575615,139827,Checking,13790,2020-06-20
575616,139828,Checking,12024,2021-08-10
575617,139828,Savings,251202,2022-01-21
575618,139829,Checking,9005,2023-10-13
575619,139830,Checking,7779,2026-06-24
575620,139830,Savings,168021,2026-07-06
575621,139831,Checking,14463,2020-03-13
575622,139832,Checking,4631,2026-05-20
575623,139833,Checking,792,2026-06-02
575624,139833,Savings,68899,2026-02-23
575625,139833,Certificate of Deposit,315263,2025-03-08
575626,139834,Checking,3011,2025-12-11
575627,139834,Savings,100364,2026-07-06
575628,139835,Checking,7585,2026-07-12
575629,139835,Savings,107994,2026-04-13
575630,139836,Checking,3622,2026-05-27
575631,139836,Savings,95870,2025-01-10
575632,139837,Checking,1684,2022-03-09
575633,139837,Savings,10331,2025-02-04
575634,139838,Checking,9227,2025-10-08
575635,139838,Savings,26378,2025-09-05
575636,139839,Checking,11667,2021-02-21
575637,139839,Savings,104737,2023-04-08
575638,139840,Checking,4351,2023-10-27
575639,139840,Savings,84240,2024-05-16
575640,139841,Checking,6380,2020-04-24
575641,139841,Savings,23903,2024-07-15
575642,139841,Certificate of Deposit,76995,2018-02-22
575643,139842,Checking,1313,2026-04-19
575644,139842,Savings,46531,2026-04-01
575645,139842,Certificate of Deposit,145583,2025-11-27
575646,139843,Checking,2912,2023-04-10
575647,139843,Savings,135202,2018-08-04
575648,139843,Certificate of Deposit,264761,2018-10-01
575649,139844,Checking,12553,2026-01-17
575650,139844,Savings,152582,2025-12-29
575651,139845,Checking,9843,2025-04-12
575652,139845,Savings,70920,2017-08-09
575653,139846,Checking,8330,2019-05-20
575654,139846,Savings,207118,2020-05-29
575655,139847,Checking,6105,2026-05-10
575656,139847,Savings,42691,2024-02-16
575657,139848,Checking,12688,2019-12-11
575658,139849,Checking,9997,2024-11-30
575659,139849,Savings,59729,2019-06-24
575660,139850,Checking,6225,2026-02-23
575661,139851,Checking,10213,2026-04-01
575662,139851,Savings,210653,2025-12-18
575663,139852,Checking,1830,2020-07-20
575664,139852,Savings,92031,2020-07-28
575665,139852,Certificate of Deposit,207276,2019-09-04
575666,139853,Checking,870,2025-11-19
575667,139853,Savings,34988,2026-01-03
575668,139854,Checking,6380,2026-01-30
575669,139854,Savings,153502,2025-08-07
575670,139855,Checking,1976,2026-04-15
575671,139855,Savings,80435,2025-10-03
575672,139855,Certificate of Deposit,177655,2025-10-29
575673,139856,Checking,13873,2024-03-21
575674,139856,Savings,198787,2023-06-30
575675,139857,Checking,7772,2026-07-15
575676,139857,Savings,231860,2026-07-05
575677,139858,Checking,4743,2026-01-15
575678,139858,Savings,102764,2022-10-09
575679,139859,Checking,8873,2025-11-01
575680,139859,Savings,38085,2026-03-17
575681,139860,Checking,6673,2024-05-22
575682,139860,Savings,36642,2025-01-02
575683,139861,Checking,6613,2022-08-11
575684,139862,Checking,2375,2026-02-02
575685,139862,Savings,30281,2017-12-30
575686,139862,Certificate of Deposit,132428,2019-07-29
575687,139863,Checking,10776,2025-11-14
575688,139863,Savings,41429,2020-02-10
575689,139863,Certificate of Deposit,80030,2023-04-14
575690,139864,Checking,7109,2024-09-26
575691,139865,Checking,4833,2025-06-23
575692,139865,Savings,47128,2025-10-26
575693,139866,Checking,1176,2026-02-09
575694,139866,Savings,51277,2024-11-10
575695,139867,Checking,6487,2026-07-10
575696,139868,Checking,5325,2020-10-24
575697,139868,Savings,56023,2024-07-02
575698,139869,Checking,13073,2024-12-15
575699,139869,Savings,99140,2024-10-03
575700,139870,Checking,9958,2023-11-17
575701,139870,Savings,103488,2023-11-20
575702,139871,Checking,9273,2023-10-08
575703,139871,Savings,65483,2026-03-04
575704,139872,Checking,12886,2024-08-26
575705,139872,Certificate of Deposit,99714,2022-12-18
575706,139873,Checking,9809,2024-08-06
575707,139873,Certificate of Deposit,208525,2022-05-24
575708,139874,Checking,9573,2021-04-25
575709,139874,Savings,67085,2024-04-14
575710,139875,Checking,1622,2025-05-08
575711,139875,Savings,102490,2024-01-09
575712,139876,Checking,4639,2025-06-02
575713,139876,Savings,69127,2024-12-10
575714,139877,Checking,3490,2023-10-15
575715,139877,Savings,48049,2024-05-31
575716,139878,Checking,4695,2023-05-20
575717,139878,Savings,78227,2025-05-10
575718,139879,Checking,7431,2021-07-12
575719,139879,Savings,58077,2025-11-20
575720,139879,Certificate of Deposit,42634,2024-02-08
575721,139880,Checking,2168,2024-11-07
575722,139881,Checking,6983,2017-03-26
575723,139881,Savings,102466,2023-04-16
575724,139882,Checking,12391,2025-07-29
575725,139882,Savings,178442,2026-01-28
575726,139883,Checking,7776,2025-11-01
575727,139884,Checking,4778,2026-02-09
575728,139884,Savings,160922,2023-11-12
575729,139885,Checking,8516,2024-11-14
575730,139885,Savings,32341,2026-03-03
575731,139886,Checking,14504,2024-09-13
575732,139886,Savings,199098,2025-05-25
575733,139886,Certificate of Deposit,166500,2024-08-31
575734,139887,Checking,4099,2026-02-13
575735,139887,Savings,59384,2025-08-13
575736,139887,Certificate of Deposit,220430,2026-05-01
575737,139888,Checking,6057,2025-03-19
575738,139889,Checking,8838,2021-07-15
575739,139890,Checking,2449,2026-05-14
575740,139890,Savings,15976,2026-04-26
575741,139891,Checking,14402,2020-07-07
575742,139891,Savings,119333,2023-06-18
575743,139892,Checking,6483,2022-09-10
575744,139893,Checking,9071,2025-07-10
575745,139893,Savings,44050,2026-04-29
575746,139894,Checking,14944,2025-01-17
575747,139894,Savings,77261,2026-04-05
575748,139895,Checking,9393,2022-02-24
575749,139895,Savings,70441,2024-10-03
575750,139895,Certificate of Deposit,179741,2020-06-03
575751,139896,Checking,6120,2026-06-25
575752,139896,Savings,98364,2026-06-29
575753,139897,Checking,3042,2021-12-18
575754,139898,Checking,11492,2024-10-04
575755,139898,Savings,44860,2018-01-30
575756,139898,Certificate of Deposit,403019,2021-03-16
575757,139899,Checking,6922,2022-01-26
575758,139899,Savings,153941,2026-07-17
575759,139900,Checking,10272,2018-11-25
575760,139900,Savings,85296,2018-01-21
575761,139901,Checking,4025,2025-04-01
575762,139901,Savings,163136,2023-02-10
575763,139902,Checking,3421,2023-09-04
575764,139902,Savings,20477,2022-04-18
575765,139903,Checking,9770,2026-02-16
575766,139904,Checking,10883,2025-04-01
575767,139904,Savings,161896,2025-07-23
575768,139905,Checking,5777,2021-02-19
575769,139905,Savings,72363,2022-03-23
575770,139906,Checking,509,2024-09-20
575771,139906,Savings,140737,2026-04-19
